#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 2900
numEdges = 16528
usedAlgorithm = NULL
dataSource = GraphMLDataset
numOfFeatures = 115
truth_features = 
END
#################################################################
SECTION2 (Nodes Information)
NodeID att0 att1 att2 att3 att4 att5 att6 att7 att8 att9 att10 att11 att12 att13 att14 att15 att16 att17 att18 att19 att20 att21 att22 att23 att24 att25 att26 att27 att28 att29 att30 att31 att32 att33 att34 att35 att36 att37 att38 att39 att40 att41 att42 att43 att44 att45 att46 att47 att48 att49 att50 att51 att52 att53 att54 att55 att56 att57 att58 att59 att60 att61 att62 att63 att64 att65 att66 att67 att68 att69 att70 att71 att72 att73 att74 att75 att76 att77 att78 att79 att80 att81 att82 att83 att84 att85 att86 att87 att88 att89 att90 att91 att92 att93 att94 att95 att96 att97 att98 att99 att100 att101 att102 att103 att104 att105 att106 att107 att108 att109 att110 att111 att112 att113 att114
2064 2501.000000 0.334753 0.229630 0.357252 0.402853 0.182407 -0.007349 0.432097 0.317291 0.439346 0.313538 0.081073 0.280660 0.275866 0.338425 0.801957 0.685714 0.666643 0.948759 1.167238 0.389423 0.330826 0.113531 0.519034 0.692585 0.592534 0.530161 0.603708 0.440735 0.406030 0.660902 0.636481 0.876285 0.905602 0.703486 1.088871 0.946619 0.613291 1.329412 -0.101898 0.708357 0.578620 0.377512 0.712796 1.166547 0.273200 0.732907 0.295902 1.102306 0.787622 0.148989 0.469189 0.078846 0.457246 0.534435 0.855041 1.106616 0.828169 0.967946 0.520231 0.378038 0.305286 0.596468 0.229927 0.646746 0.959140 0.352618 0.225047 0.192105 0.201992 0.090027 0.144894 -0.214211 0.054369 0.523733 0.152529 0.452300 0.498547 -0.327222 0.041461 0.651936 0.463284 0.537589 0.405825 -0.332768 0.337821 0.886851 0.321053 0.770109 1.021963 1.070420 0.395491 0.670743 0.521135 -0.091271 0.898397 1.393970 0.913208 0.671290 -0.022678 1.422523 0.391340 0.526538 0.023739 -0.296775 -1.036058 -0.191904 -0.438251 -0.115875 -0.252000 -0.221212 0.600792 0.047210 -0.386645 -0.456667 1.673758
2065 2502.000000 0.253757 0.418143 0.410469 0.440452 0.666358 0.226894 0.541971 0.346437 0.494888 0.447900 0.735876 0.361206 0.006425 0.512411 0.582213 0.651688 0.653587 0.993176 1.075429 0.263782 0.168991 0.276566 -0.044034 0.597996 0.578236 0.533693 0.627481 0.460741 0.178894 0.627290 0.454630 0.732360 0.759436 0.798039 0.774303 1.212811 0.514557 0.247059 0.049635 0.284401 0.833852 0.256938 0.503318 1.342086 0.562573 1.010224 0.147541 0.679222 0.225751 -0.007874 0.390270 0.010897 0.377053 0.382369 1.205995 1.276312 0.903521 0.870429 0.596852 0.398934 0.147091 0.779874 0.725547 0.702367 0.614337 1.079843 0.348964 0.589474 0.121514 0.239133 0.374796 0.032579 0.473786 0.185377 -0.574190 -0.077961 0.652035 0.340979 0.223092 0.851852 0.692807 0.652955 0.340453 1.112990 0.641667 0.780358 0.068421 0.383152 0.651699 0.205189 0.335169 0.295330 0.131127 0.136053 0.022756 0.554527 0.431447 0.398583 -3.226321 1.538266 0.318763 0.887308 0.070623 0.300961 -0.414266 0.108848 0.278887 0.261765 -0.040000 0.201322 1.714488 0.994703 0.440136 1.096354 0.587363
2066 2503.000000 0.123507 0.149158 0.391276 0.999246 0.868210 0.235985 0.622993 0.244432 0.523141 0.513993 0.522316 0.379863 0.358316 0.422196 0.479574 0.375584 0.495337 0.762903 0.461228 0.483013 0.417431 0.473362 0.275284 0.628858 0.467191 0.561411 0.743511 0.409775 0.417085 0.645734 0.459074 0.674416 0.665266 0.772331 0.575797 0.958007 0.202532 -0.520362 -0.068029 -0.029248 0.374291 0.375850 0.495735 1.789568 0.746000 1.279872 0.423770 0.629494 0.150039 0.064742 0.672432 0.400000 0.329710 0.826997 0.694823 0.564307 0.692958 1.038375 0.731026 0.374200 -0.310573 0.982390 0.310949 0.697633 0.805735 1.125393 0.165160 0.353947 -0.335060 -0.340413 -0.002409 -0.450000 0.503836 0.194884 -0.049612 0.044353 0.926453 0.598284 0.690323 0.799956 0.672836 0.400946 0.086084 0.532602 0.835256 1.437651 -0.069591 -0.359239 1.259398 0.566039 0.268900 0.502552 0.436281 0.140607 0.213141 -0.303518 0.159119 0.484839 0.368978 1.592347 0.416495 0.700385 0.371513 0.357051 -0.884556 0.508394 0.170467 0.108893 0.270658 -0.100881 1.776141 1.035975 0.768389 0.937944 0.567933
2067 2504.000000 0.412717 0.417003 0.417557 0.689987 0.498148 0.850000 0.553832 0.447837 0.664498 0.408305 0.822034 0.387941 0.371495 0.480788 0.608170 0.610779 0.688379 0.650124 0.722095 0.124359 -0.110826 0.122622 0.562500 0.552906 0.585265 0.511701 0.538604 0.480648 0.819598 0.531340 0.716667 0.745794 0.734822 0.892266 0.877711 0.588256 0.659915 0.412217 0.025547 0.611699 0.310506 0.465072 0.330332 1.322302 -0.001600 0.446326 0.661885 0.894316 0.598152 0.041339 0.556896 -0.000321 0.172947 0.546281 1.054768 1.045112 0.664965 1.119865 0.552901 0.414925 0.403524 0.466981 0.471898 0.854734 0.548029 0.714660 0.376271 0.920066 0.107570 0.518122 0.466000 0.166316 0.103641 0.464631 -0.122299 -0.192287 0.793023 0.003370 0.049597 0.823840 0.482090 0.708511 0.762783 0.463651 0.335577 0.817384 0.808187 0.896739 0.873775 -0.237029 0.061172 0.205607 0.161765 0.296395 -0.183974 0.430653 0.485077 0.691613 -0.745599 1.291871 0.519794 0.085385 0.478635 0.478859 -0.299849 0.613745 1.000596 0.112255 0.263928 -0.739207 0.373200 0.663212 0.537098 0.768004 -0.166609
2068 2505.000000 0.599807 0.597306 0.406761 -0.156030 -0.242284 -0.263917 0.174453 0.135523 0.439684 0.324232 -0.011017 0.264050 0.125117 0.572792 0.523139 0.297461 0.613845 0.861166 0.848000 0.916346 0.432264 0.526882 0.475637 0.741968 0.652259 0.622158 0.814613 0.654815 0.011055 0.567117 0.772407 0.772780 0.556583 0.729397 0.576807 1.220817 0.350993 0.601568 0.238832 -0.298886 -0.393385 -0.175598 0.440180 1.070842 1.642800 1.022323 1.510656 0.385590 0.565070 1.061417 0.359459 0.951923 0.793510 0.923967 0.869755 1.090454 0.555986 0.503738 0.442721 0.578001 0.522907 0.989308 0.640146 0.807692 0.838710 0.861518 0.308663 0.594737 0.016335 -0.283209 0.254256 0.419474 0.038350 0.647236 -0.048843 -0.566667 0.554200 0.482970 0.195161 0.909902 0.847321 0.318676 0.581877 -0.357095 -0.007051 1.124520 0.454288 0.076630 0.994567 1.350407 0.830489 1.038340 0.527916 0.213093 0.954167 2.009045 0.691195 0.375806 0.864519 1.408371 0.414382 0.459114 -0.007715 0.278358 -0.259606 0.229498 0.426494 -0.229477 -1.063500 -0.729956 1.179093 0.728375 1.351109 1.099362 0.872901
2069 2506.000000 0.585356 0.456734 0.491276 0.566332 0.564815 -0.098485 0.436314 0.412249 0.448513 0.443117 0.343503 0.338567 0.311229 0.477924 0.531234 0.441429 0.476471 0.297270 0.347898 0.350641 0.400367 0.297252 0.581250 0.784569 0.606090 0.529996 0.747546 0.451574 0.450754 0.584957 0.780741 0.786215 0.745421 0.648911 0.710843 0.440925 0.325000 -0.055656 0.127153 0.683008 0.429572 0.190431 0.219431 0.795683 1.392800 0.738978 0.578279 0.924311 0.426392 0.464867 0.747297 0.472756 0.587440 0.605785 0.691281 0.428281 0.546303 0.577201 0.501193 0.755224 0.648458 0.547484 0.574298 0.602071 0.847670 0.687435 0.224859 0.336513 0.384861 0.853847 0.533457 0.164211 0.563835 0.550206 0.378962 0.558678 0.210465 0.031824 0.277932 0.684076 0.606269 0.828132 0.386084 0.214170 0.468910 0.657292 0.525146 -0.056522 0.457019 0.781841 0.594723 0.281423 0.349510 0.331689 0.567949 0.544221 0.551258 0.472571 0.640507 0.621169 0.634433 0.545385 0.346884 0.322309 -0.042610 0.209827 0.318728 0.767157 0.347750 0.607048 -0.239399 0.569253 0.327092 0.435142 0.313474
2070 2507.000000 0.364355 0.381481 0.477426 0.514322 0.630067 0.404869 0.460259 0.362363 0.437639 0.485363 0.256780 0.492491 0.474182 0.503341 0.628511 0.461299 0.526184 0.346030 0.384843 0.470901 0.560550 0.450106 0.601989 0.668938 0.581139 0.534854 0.681352 0.368519 0.226131 0.647927 0.794259 0.760864 0.703561 0.668845 0.784036 0.872598 0.797468 0.909502 0.085255 0.357939 0.018288 0.234928 0.462559 1.005396 0.930000 0.663259 0.448361 0.779468 0.136673 0.225984 0.597589 0.480128 0.380435 0.573554 0.702997 0.725922 0.559155 0.663657 0.495187 0.576759 0.301762 0.658491 0.683212 0.668047 0.734050 0.473560 0.332768 0.534868 0.509562 0.752098 0.414031 -0.102632 0.624508 0.687669 0.115761 0.571827 0.609593 0.212657 -0.071774 0.699704 0.526567 0.630260 0.364401 0.093835 0.319231 1.032132 0.749123 0.749457 0.483170 0.950137 0.281644 0.413043 0.446037 0.260152 0.447115 0.671357 0.543378 0.704194 1.278249 0.952982 0.668041 0.569615 0.255786 0.439002 -0.261185 0.254853 -0.319381 0.023529 0.344687 0.053304 0.385661 0.083213 -0.097177 -0.069665 0.459490
2071 2509.000000 0.414836 0.472727 0.509269 0.427243 0.291667 -0.111742 0.309209 0.323453 0.440775 0.398021 0.277119 0.330034 0.291286 0.575179 0.466128 0.326876 0.524175 0.258189 0.286367 0.624679 0.571927 0.509725 0.491761 0.629259 0.583497 0.522442 0.736096 0.527442 0.649246 0.772517 0.696481 0.716706 0.711818 0.700535 0.605684 0.339502 0.393038 0.380995 0.130803 0.194150 0.474199 0.197608 0.728910 0.790288 0.842800 0.782109 0.371311 0.515830 0.712101 0.506299 0.491892 0.750000 0.793961 0.750413 0.477384 0.403589 0.522535 0.655079 0.406921 0.555864 0.418411 0.813208 0.589051 0.556491 0.724014 0.625916 0.319962 0.318421 0.641833 0.631125 0.573036 0.308947 0.295631 0.551136 0.481889 0.573829 0.589826 -0.134782 0.417223 0.682602 0.712239 0.647281 0.539806 0.385767 0.412821 0.807158 0.599347 0.391848 0.297208 0.819746 0.690304 0.644042 0.252696 0.095446 0.543910 0.340704 0.438452 0.429630 0.267155 0.574068 0.707629 0.708846 0.357270 0.328588 0.127041 0.312555 0.361181 0.931373 0.521500 0.468282 0.262355 0.373871 0.107153 0.477752 0.028114
2072 2510.000000 0.388632 0.555892 0.563141 0.458750 0.206481 -0.935985 0.319560 0.306918 0.439126 0.410011 0.221751 0.222412 0.236203 0.584010 0.442638 0.325085 0.592096 0.418710 0.469717 0.420833 0.822202 0.755814 0.507102 1.201202 0.766994 0.597010 0.651472 0.511479 0.857286 0.731687 0.347222 0.761565 0.933053 1.121569 0.818721 0.736522 0.327848 0.215385 0.108029 0.192479 0.407387 0.405263 1.195261 1.191007 1.468400 1.016035 0.614754 0.639756 0.466157 0.496893 0.555135 0.302564 0.717633 0.825895 0.786376 1.410991 0.702817 0.879458 0.961575 0.793390 -0.462115 1.465409 1.178102 0.853254 1.159140 0.765707 -0.131262 -0.147368 -0.185259 -0.107844 1.018386 0.279474 0.262621 0.438884 0.618033 0.488112 0.120058 -0.563839 0.414776 0.784034 0.779596 0.125768 0.858252 -0.446586 -0.169231 1.376294 0.951462 0.057065 0.576982 1.751688 -0.098129 0.709314 0.506868 -0.044213 0.439423 0.403015 0.500629 0.567419 1.298161 0.732050 0.549691 0.660668 0.124036 0.150271 -0.737787 0.073877 -0.021553 -0.012745 -0.062500 0.039900 0.430017 0.327331 -0.742331 -0.046605 0.850671
2073 2511.000000 0.520231 0.414983 0.434787 0.614573 0.509877 0.034848 0.511496 0.431403 0.462639 0.511604 0.502260 0.427531 0.395794 0.399403 0.518638 0.440390 0.508178 0.474938 0.430286 0.437821 0.591560 0.559831 0.596023 0.748898 0.535756 0.588714 0.716140 0.574907 0.803518 0.764513 0.777407 0.789953 0.730249 0.723203 0.467470 0.633808 0.600949 0.239367 0.071971 0.399443 0.469261 0.477485 0.334123 0.519424 1.093600 1.030351 0.423361 0.838273 0.490551 1.028740 0.718108 0.668910 0.568599 0.939669 0.585559 0.635687 0.599472 0.796614 0.628162 0.717271 0.517181 0.928616 0.821533 0.759467 0.672760 0.575393 0.430508 0.468750 0.588845 0.742251 0.651162 -0.013684 0.559466 0.574748 0.526886 0.449036 0.507558 -0.229504 0.169758 0.431086 0.547164 0.802600 0.377023 0.071680 0.165064 0.862520 0.754386 0.183696 0.383133 0.373485 0.047578 -0.168379 0.340196 0.218216 0.347436 0.263819 0.388365 0.410323 0.492272 0.606512 0.540000 0.623077 -0.008605 -0.020092 -0.822218 0.273774 -0.809882 0.057353 0.363250 -0.088106 -0.336470 0.139852 -0.386172 -0.220556 0.381657
2074 2513.000000 0.419075 0.272727 0.482225 0.414824 0.375617 0.135227 0.273358 0.338419 0.462175 0.440501 0.224011 0.306371 0.215304 0.453699 0.499489 0.324810 0.466212 0.491687 0.317114 0.708654 0.548440 0.643340 0.409943 0.645691 0.430648 0.533527 0.713413 0.444815 0.273367 0.588525 0.643148 0.723949 0.789636 0.658388 0.564127 0.553737 0.545570 0.038009 0.047883 0.384123 0.868093 0.035885 0.402844 1.618345 1.023600 0.845138 1.052459 0.556086 0.559055 0.444094 0.357297 0.382051 0.371739 0.635262 0.753134 0.907290 0.508803 0.813544 0.359666 0.451812 0.382819 0.522646 0.410949 0.181065 0.946953 0.642147 0.384369 0.585526 0.634661 0.946218 0.628791 -0.242632 0.713592 0.889652 0.621110 0.461433 0.706686 0.345192 -0.352419 0.992795 1.032239 0.692671 0.064725 0.447455 0.589744 0.948913 0.780702 0.523370 0.273132 1.407011 0.138910 0.705021 0.432108 0.374763 0.310577 0.306533 0.405660 0.470000 0.301448 0.461202 0.734845 0.455769 0.589318 0.446628 0.104947 0.313429 0.427800 0.094118 0.489500 0.306167 0.539139 0.431208 0.267864 0.403560 0.544279
2075 2514.000000 0.380539 0.496633 0.438604 0.211307 0.110185 -0.200921 0.242336 0.116815 0.307900 0.190216 0.034746 0.308646 0.212071 0.491885 0.514809 0.287792 0.519297 0.364891 0.307445 0.474679 0.498899 0.338901 0.419924 0.543487 0.558136 0.497638 0.614177 0.443889 0.695477 0.528737 0.546852 0.737281 0.744818 0.634423 0.744252 0.788612 0.567722 0.920362 0.123210 0.598607 0.650217 0.007177 0.606635 0.808993 1.491600 0.958466 0.917213 0.725793 0.254966 0.270866 0.862703 1.116026 0.721659 1.164187 0.638692 0.879310 0.750000 0.651016 0.429397 0.728998 0.336235 0.559649 0.440146 0.462130 1.079570 0.859424 0.444633 0.539474 0.539044 0.547662 0.525541 0.362632 0.291262 -0.041195 0.086532 0.442149 0.802616 0.491599 0.517209 0.485635 0.659104 0.839243 0.550162 -0.039098 0.323718 0.903072 0.973684 0.007065 0.513887 0.835918 0.652921 0.519521 0.498284 0.283681 0.031731 0.289038 0.424528 0.118387 0.296997 1.348226 0.512165 0.809615 0.256973 0.429885 -0.400062 0.724341 -0.140423 0.491176 0.452000 0.059471 0.434197 0.387921 1.200699 1.536494 -0.072416
2076 2515.000000 0.501156 0.467340 0.668266 0.361055 0.389815 0.137500 0.323723 0.324610 0.451580 0.385438 0.061864 0.345734 0.246379 0.483055 0.528936 0.474286 0.480273 0.291439 0.306149 0.524679 0.351376 0.439535 0.437216 0.584770 0.541847 0.469295 0.680262 0.443519 -0.010050 0.554388 0.592407 0.725818 0.595238 0.750545 0.482831 1.050534 0.924051 0.787330 0.190365 0.686630 1.022179 0.225359 0.315640 0.825540 0.658000 0.736741 0.493443 0.499254 0.437419 0.659055 0.521081 0.521795 0.493961 0.656198 0.768392 1.129960 0.684155 0.916479 0.504296 0.534115 0.438326 0.583019 0.376642 0.366272 0.852330 0.531152 0.334652 0.640132 0.298406 0.503587 0.627414 0.418421 0.496602 0.574232 0.311901 0.366667 0.781105 0.452270 -0.176613 0.690858 0.565373 0.672243 0.471197 0.471783 0.418590 0.799400 0.538596 0.178804 0.769586 0.955191 0.557766 0.310277 0.212990 0.364516 0.373397 0.425126 0.552201 0.536452 0.747259 0.616873 0.581443 0.800385 0.413056 0.361237 0.354296 0.289824 0.209655 0.312745 0.406394 0.176652 0.831664 0.452492 -0.116096 0.201036 0.276481
2077 2516.000000 0.490559 0.473232 0.500872 0.626131 0.428395 0.300828 0.357634 0.376392 0.479717 0.457234 0.396610 0.356542 0.323850 0.272434 0.427234 0.430779 0.471306 0.354094 0.291340 0.622436 0.647706 0.480761 0.040909 0.513627 0.389587 0.508649 0.711341 0.555461 -0.288945 0.605092 0.500741 0.706542 0.431373 0.612745 0.153012 1.162633 0.606013 0.205882 0.137080 0.403900 1.066926 0.347368 0.483886 1.071942 0.664000 0.799042 0.491393 0.288107 0.135002 0.692520 0.581892 0.821474 0.685990 0.346281 0.726158 1.217502 0.660387 0.691874 1.032936 0.577825 0.748899 0.524843 1.104745 0.651775 0.735842 0.587435 0.412806 0.520066 0.686853 0.571576 0.904467 0.605263 0.563350 0.660030 0.459967 0.522314 0.811628 -0.272185 -0.493145 0.677589 0.277313 0.728369 0.666766 0.400103 0.852885 0.564905 0.389474 0.735870 0.821473 0.169306 0.232792 -0.019763 0.374217 0.253510 0.349359 -0.270854 0.764465 0.372644 1.513323 0.729331 0.693814 0.798462 0.129674 0.057764 -0.107314 0.519322 -0.485929 -1.096569 0.029750 0.221585 1.064504 0.770343 0.581559 0.840191 0.802361
2078 2517.000000 0.401734 0.166667 0.406979 0.473842 0.360185 0.079103 0.362774 0.220379 0.344145 0.380516 0.303413 0.390557 0.301067 0.388067 0.569277 0.494286 0.514993 0.593424 0.547429 0.320833 0.440183 0.319873 0.603125 0.649699 0.481729 0.531006 0.734133 0.465185 1.052261 0.710993 0.804259 0.775350 0.789636 0.639869 0.773193 0.624911 0.409494 0.336652 -0.026569 0.091643 0.487571 0.413876 0.644550 0.798201 0.755600 0.789137 0.737418 0.441633 0.221550 0.711811 0.605946 0.686538 0.765459 0.803306 0.622343 0.970141 0.565141 0.691648 0.605489 0.588273 0.506167 0.584277 0.542336 0.695858 0.997133 0.699738 0.324105 0.289474 0.483267 0.730529 0.656324 -0.205789 0.617897 0.676472 0.659568 0.574380 0.639826 0.071884 0.562903 0.585887 0.414328 0.650118 0.126214 -0.143359 0.060897 0.934808 0.751462 0.017935 0.584454 0.876349 0.368304 0.244664 0.483373 0.171727 0.602244 0.683417 0.628931 0.570000 1.440865 0.706334 0.656495 0.674725 0.325223 0.182921 -0.786710 0.317801 -0.349425 0.103922 0.099500 0.094714 0.558815 0.396702 0.519598 0.584028 0.696340
2079 2518.000000 0.559152 0.528114 0.311778 0.306030 0.130864 -0.328030 0.336679 0.354788 0.394052 0.368929 0.443503 0.303754 0.060748 0.427088 0.616681 0.479610 0.570014 0.666253 0.479852 0.499359 0.590092 0.522199 0.372159 0.544890 0.483104 0.523300 0.456816 0.590833 1.035678 0.720347 0.674074 0.792523 0.801829 0.750654 1.015340 1.011744 0.797785 0.956560 0.123358 0.672981 0.835798 0.436364 0.188152 0.660432 0.474400 1.261022 0.002049 0.653569 0.497903 1.372047 0.880811 0.429167 0.542512 0.466391 0.613351 1.081027 0.661444 0.614221 1.043914 0.498087 1.081938 0.837965 1.431752 0.905030 1.031900 0.368539 0.167524 0.061513 0.023904 0.036965 0.080535 1.182105 0.360987 -0.406800 -0.206908 0.061157 0.740698 -0.861484 -0.119758 0.405789 0.479765 0.325532 0.944013 0.306211 -0.257372 0.644598 -0.121637 -0.255435 0.508491 0.404819 0.265077 0.224031 -0.066176 0.195825 0.085256 -0.393467 0.547141 0.362581 2.495656 0.700521 0.523918 0.985385 0.555786 -0.299705 -0.396505 -0.208079 0.223371 -0.167157 0.147019 0.357376 1.521001 0.535885 0.825620 0.818134 1.366678
2080 2519.000000 0.810212 0.616162 0.422246 0.525377 0.570062 0.313258 0.645620 0.345100 0.383178 0.480319 0.370904 0.406485 0.298248 0.346301 0.597362 0.647532 0.563773 0.499014 0.465803 0.420192 0.267706 0.315645 0.293466 0.639679 0.467976 0.533213 0.410251 0.535463 0.494472 0.651584 0.717222 0.701752 0.865266 0.724837 0.845791 1.244128 0.808228 0.590045 0.205547 0.737883 0.405663 0.710526 0.355450 1.060791 0.331600 0.619808 0.007377 0.477153 0.161401 0.747738 0.565405 0.048718 0.067391 0.695868 0.668665 1.167671 0.603873 0.858691 0.522931 0.767377 1.250661 0.681617 0.553285 0.583367 0.688889 0.512873 0.290207 0.694079 0.192430 -0.324471 0.281183 0.710000 0.429612 0.446630 0.428371 0.257576 0.834593 0.217898 0.461360 0.762804 0.560597 0.366430 0.488673 -0.134671 0.455128 0.811389 0.342105 0.229891 0.376906 0.573114 0.377202 0.335982 0.305661 0.281784 0.292237 0.481453 0.783019 0.442826 0.462543 0.579105 0.650309 0.578846 0.117507 0.398969 -0.636785 0.479543 0.244924 -0.121569 0.406500 0.376470 0.906435 0.796248 0.358782 0.433638 0.437185
2081 2520.000000 0.522543 0.467508 0.390294 0.042211 -0.137654 -0.475758 0.367701 0.228953 0.293680 0.451536 0.039548 0.273038 0.234011 0.361456 0.632000 0.606883 0.618077 0.398263 0.472571 0.133974 0.257982 0.274841 0.198864 0.635070 0.561690 0.417095 0.619302 0.458426 0.281910 0.486017 0.518519 0.725935 0.822341 0.724510 1.045045 1.157651 1.256646 0.833032 0.034307 1.023955 1.166537 -0.013695 0.126540 1.189209 0.482400 1.267412 0.588115 0.400982 0.380946 0.407480 0.534865 0.252885 0.549758 0.794215 1.016621 1.301003 0.714261 0.982167 0.685919 0.702772 0.667841 1.061321 0.847810 0.751183 0.573118 0.282723 0.376271 0.620724 0.470120 0.616589 0.483209 0.282105 0.385194 0.432943 -0.014614 0.231956 0.874419 -0.120181 0.404435 0.672472 0.458209 0.365721 0.442395 -0.396628 0.053526 1.212324 0.433918 0.353261 0.624718 0.414927 0.774840 0.286957 0.519608 0.123719 0.559615 0.641709 0.756918 0.527097 0.480072 0.950708 0.610515 1.096923 0.333234 -0.002511 -0.978456 0.460746 0.073151 -0.196569 0.342088 -0.166520 1.219293 1.233991 0.584397 0.387017 1.138586
2082 2521.000000 0.635453 0.478620 0.434569 0.616583 0.620370 0.276515 0.498358 0.391091 0.400186 0.357793 0.470621 0.381797 0.283411 0.309666 0.660596 0.546623 0.538881 0.519355 0.548000 0.453791 0.499450 0.426216 0.683523 0.762525 0.649312 0.547884 0.579607 0.520093 0.923116 0.696818 0.678889 0.810748 0.773669 0.667429 0.737952 0.693594 0.676266 0.356109 0.070219 0.396100 0.367315 1.286124 0.181517 0.799281 0.676800 0.734216 0.459310 0.515770 0.372926 0.480709 0.606114 0.886218 0.217874 0.604870 0.539191 0.697639 0.461796 0.760045 0.427208 0.559062 0.943612 0.644704 0.452190 0.392012 0.560932 0.184817 0.298305 0.422039 0.404781 0.389647 0.612615 0.337895 0.301699 0.261033 0.003077 0.376860 0.928488 -0.043055 0.124597 0.695870 0.725672 0.433333 0.729126 -0.215908 0.190064 0.914708 0.911111 1.095652 0.569718 0.771733 0.297362 0.413725 0.295588 0.210247 -0.018590 0.483920 0.180189 0.280645 0.406106 0.871356 0.665361 0.810769 0.513239 0.470005 -0.374023 0.493968 0.142382 0.404412 0.105250 -0.044934 0.934639 0.586816 0.180466 0.034104 0.680712
2083 2522.000000 0.634104 0.501010 0.482879 0.484171 0.417593 -0.032955 0.372946 0.315702 0.373513 0.386576 0.205932 0.349147 0.272079 0.432936 0.616596 0.509351 0.513989 0.482506 0.422746 0.329167 0.597248 0.447992 0.684375 0.672946 0.610609 0.532365 0.732606 0.537963 0.748744 0.664566 0.777593 0.790070 0.720556 0.612200 0.830125 0.751601 0.705696 0.787330 0.073577 0.591922 0.577417 0.464593 0.457820 0.714029 0.942000 0.813419 0.468852 0.684748 0.287046 0.749606 0.577838 0.489744 0.259662 0.309091 0.392371 0.568796 0.502817 0.665914 0.506474 0.553305 0.359031 0.674683 0.471533 0.638462 1.027957 0.724869 0.376083 0.413158 0.497610 0.677076 0.571536 0.171053 0.467476 0.563261 0.654184 0.361157 0.586337 0.451306 0.061290 0.670218 0.720597 0.795745 0.723625 -0.019115 0.510278 1.102657 0.579532 0.314674 0.628454 0.596362 0.205180 0.598124 0.445322 0.243074 0.536859 0.545729 0.347799 0.528405 0.664291 0.470300 0.635052 0.873462 0.445697 0.093344 0.094630 0.237367 -0.012409 0.322549 -0.249000 0.106167 0.274161 0.452024 0.039989 0.246153 0.504574
2084 2523.000000 0.534875 0.540572 0.436532 0.198995 0.348148 0.063755 0.255292 0.315145 0.455762 0.406485 0.215819 0.224573 0.271320 0.414439 0.533617 0.330785 0.488522 0.372686 0.346587 0.519872 0.486239 0.370825 0.626136 0.635872 0.562475 0.498882 0.720065 0.528410 0.404523 0.634908 0.472963 0.879439 0.913165 0.574619 0.804179 0.959786 0.634494 0.731269 0.030511 0.598886 0.554512 0.055502 0.199526 0.751799 1.288000 1.198403 0.454508 0.722241 -0.048788 0.538976 0.638649 0.638782 0.297101 0.610744 0.715259 0.737145 0.517782 0.639955 0.517422 0.793177 0.801762 0.755624 0.710584 0.592604 0.965233 0.754974 0.167985 0.306250 0.172908 0.759131 0.629135 0.473684 0.559978 0.649257 0.125376 0.478237 0.651744 0.308127 0.204435 0.621566 0.596716 0.640898 0.569903 0.017811 0.125321 0.910477 0.687719 0.339130 0.766540 1.220521 0.572634 0.490119 0.346569 0.078937 0.342949 0.357286 0.789623 0.660645 0.700244 0.694267 0.679381 1.106154 0.251335 0.367114 -1.440855 0.160868 -0.433679 0.766176 0.476172 0.896916 0.597953 0.480563 0.345066 0.003023 0.215234
2085 2524.000000 0.594605 0.459764 0.378735 0.450251 0.477778 0.014394 0.395918 0.340757 0.383271 0.432651 0.238418 0.396359 0.305374 0.432339 0.643404 0.450260 0.546628 0.499256 0.459509 0.529487 0.572477 0.334884 0.572159 0.736072 0.644990 0.600830 0.820393 0.510648 0.922111 0.682160 0.687778 0.879439 0.816692 0.634532 0.837497 0.810320 0.599684 0.527149 0.175036 0.671309 0.673930 0.591388 0.156872 0.611511 1.256000 0.837380 0.147131 1.128748 0.215201 0.569546 0.822432 0.247756 0.140097 0.252617 0.568120 0.687763 0.480810 0.624153 0.419570 0.579957 0.850220 0.754403 0.389416 0.598521 0.782437 0.605759 0.143503 0.200987 0.369857 0.735687 0.567185 0.510526 0.408010 0.521670 0.659953 0.395592 0.672093 0.431678 0.623790 0.692332 0.661847 0.681087 0.679935 -0.277596 0.221474 0.804689 0.407018 0.263043 0.373170 0.922340 0.474929 0.667984 0.265686 0.099810 0.208333 0.573367 0.843082 0.754194 0.451342 0.683842 0.619588 0.706154 0.019881 -0.063625 -0.580761 -0.088302 -0.076546 0.065196 0.289750 0.238823 0.434853 0.072237 -0.066433 -0.087211 0.375744
