#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 774
numEdges = 3514
usedAlgorithm = NULL
dataSource = GraphMLDataset
numOfFeatures = 20
truth_features = 
END
#################################################################
SECTION2 (Nodes Information)
NodeID att0 att1 att2 att3 att4 att5 att6 att7 att8 att9 att10 att11 att12 att13 att14 att15 att16 att17 att18 att19
551 7162.000000 0.000000 0.784002 0.458333 0.261467 -0.459889 0.000000 -1.167449 0.214258 0.870799 -0.210149 -2.073760 0.365376 -1.182647 -0.534816 0.000000 0.181844 -1.388856 -0.343769 1.359203 0.508370
552 7185.000000 0.000000 1.986723 -0.062722 -0.333323 -0.986524 0.000000 -1.336881 -1.080147 0.213702 -0.673915 -0.320466 -0.220926 -0.455772 -0.194114 0.365643 0.000000 1.241620 -2.827678 0.000000 0.880533
553 7191.000000 0.000000 -1.295174 0.000000 -0.015763 -0.194901 0.130239 0.076444 -0.055253 -1.534013 -0.664275 -0.309067 -0.943521 -0.330327 -0.189341 -2.252207 0.889063 1.062880 0.952319 1.094394 0.144355
554 7220.000000 0.000000 0.000000 1.924290 -0.476161 1.250181 -2.168429 -0.127074 -1.702374 1.518137 0.000000 0.576025 -0.080452 0.696192 -1.513261 0.179487 0.845362 -1.328650 0.887156 -1.610018 0.000000
555 7240.000000 0.000000 -0.445436 -0.373723 0.000000 1.786816 0.000000 -1.567427 -0.075479 1.219253 0.824942 0.748939 0.454626 1.518702 1.015552 1.057343 0.872505 0.204974 0.728767 -0.395452 -0.264688
556 7316.000000 0.304232 0.375010 0.350098 1.464908 -0.529573 0.000000 0.363888 1.311489 0.000000 0.000000 -0.166760 0.761623 -1.024300 0.957727 0.000000 0.381278 -0.062897 -0.530658 -0.178013 1.049700
557 7401.000000 -0.078640 0.613137 0.388748 -0.652733 -0.446707 0.130239 -1.394905 0.000000 0.503180 1.082050 0.163637 -0.594277 -0.954955 0.949005 0.272461 -2.125144 0.000000 -1.089767 -1.606338 -0.167800
558 7405.000000 0.000000 0.000000 -0.171425 -0.881958 -0.850825 0.000000 0.100738 -0.951425 -0.631705 -0.323625 -0.888167 -0.710907 -1.094547 -0.327923 1.301987 0.023510 -0.145432 -1.862186 0.860931 -0.930983
559 7406.000000 0.000000 0.000000 0.362021 -2.228823 -0.842073 0.000000 -1.110538 1.498784 0.878418 -0.822205 1.753158 0.826856 -1.323240 -1.973333 -2.029693 0.622519 -0.418716 -0.745477 0.742604 -0.530665
560 7436.000000 -0.847750 0.202764 -1.251073 1.195474 0.004699 -0.632418 0.450162 0.107374 0.000000 -2.941321 1.069068 -0.465139 0.653042 0.280299 -0.544896 0.142146 0.665860 -1.494298 -1.140395 0.756460
561 7494.000000 -1.293836 -0.050713 -0.756784 0.000000 -0.844361 0.660106 -0.077729 -0.724077 0.000000 0.008172 -1.611711 -1.530299 -0.832354 0.466943 0.704804 -0.350807 -2.660879 -1.425541 0.000000 0.829552
562 7495.000000 0.058662 0.523869 -1.602211 0.000000 0.499289 0.582744 1.051339 -0.021544 0.000000 0.626228 0.811701 0.411842 -0.084286 -0.161506 0.536718 0.050158 -0.561490 0.135387 0.000000 0.284779
563 7496.000000 1.500046 0.558513 0.003337 0.000000 1.877684 1.470935 1.012555 -0.660086 0.000000 -0.042231 -1.323752 -0.538452 0.202617 0.339423 -1.338475 0.598360 0.032881 -1.320707 0.000000 0.625680
564 7497.000000 1.510460 1.759109 0.466238 0.000000 -1.434456 -0.837796 0.607582 -0.415432 0.000000 0.320985 -1.640238 1.255635 1.549232 0.329334 -0.767247 1.585418 -0.610145 -1.572174 0.000000 -0.792407
565 7504.000000 0.383800 -0.006924 -1.059305 -1.316229 0.287263 -0.261552 -0.643339 0.388204 0.000000 0.394048 -1.077456 0.056040 1.113221 -2.579761 1.183545 0.839524 -0.701468 0.000000 0.000000 -0.331345
566 7512.000000 -1.616532 -0.322747 -1.343721 -0.841369 0.734495 0.000000 1.426379 0.182214 0.605418 0.000000 0.000019 -1.221272 -1.232665 -1.543315 1.861590 0.000000 -0.753485 -1.139507 -1.348610 0.687833
567 7537.000000 0.962751 1.853053 0.313229 0.000000 -0.213957 0.565283 0.522094 0.000000 0.187184 0.095777 -0.183765 -1.453314 -0.237855 0.475538 0.461583 -0.838797 -0.654727 0.215189 0.000000 1.068565
568 7550.000000 0.000000 -0.831182 -0.836250 -0.265269 2.044629 0.344659 -0.967726 0.000000 -0.867466 -1.235992 0.641451 0.441460 -1.952829 -1.000238 -0.868152 1.292764 0.000000 0.318439 -0.315950 0.000000
569 7557.000000 2.475656 -0.072542 -0.161187 0.000000 1.471021 0.000000 0.085675 -0.316643 0.000000 -0.343773 1.203523 1.000841 0.211784 0.584203 0.370118 -0.535928 -0.683510 0.484517 -0.379533 0.464768
570 7570.000000 0.000000 -1.355018 0.595087 0.467656 0.306663 0.404106 -0.643906 -0.048835 1.123346 -0.288654 2.095931 0.114505 0.000000 0.151592 -0.642346 -1.099737 0.332166 -0.823664 0.082226 0.309245
571 7625.000000 0.461978 0.564403 -0.795894 0.192064 -0.940725 0.390717 -2.045569 0.000000 -0.880619 0.000000 -0.164692 1.827268 -0.755279 0.313624 0.956949 -0.443076 0.000000 1.114373 1.399219 -0.382013
572 7704.000000 -0.538335 -0.580331 -0.354928 0.000000 1.199850 0.182021 -0.140872 0.194863 0.121454 -0.701421 -0.072934 -1.524837 -1.077255 -0.295013 0.000000 -1.192348 -0.930076 0.292308 0.074723 1.865079
573 7712.000000 0.906888 -0.362307 -0.044320 0.909711 0.555018 0.719951 -1.616735 -0.313169 0.187184 -0.229987 0.420641 -0.564133 -0.460697 0.890727 0.217061 0.872122 0.000000 0.612195 -1.240409 0.836030
574 7713.000000 0.000000 -0.341701 -0.698268 0.000000 -0.401040 0.000000 0.794391 0.997434 0.187184 -0.886650 -0.666492 -0.835566 0.055280 -0.289935 0.560830 0.722980 0.000000 0.327360 0.567594 0.711091
575 7717.000000 0.172329 0.000000 0.522882 0.260030 2.214336 0.000000 0.262886 0.623898 0.000000 -0.034638 2.158959 0.091313 0.590720 -1.296362 -1.097925 -0.743301 0.806695 -0.539987 -2.568872 1.873519
576 7780.000000 0.000000 0.000000 -3.052407 0.440563 2.069457 0.668054 -0.489367 0.722014 -0.154004 1.282519 0.033713 -0.880244 0.000000 -0.255278 -1.136267 0.571972 -0.516903 -0.752621 1.169725 0.532102
577 7805.000000 1.691695 1.296287 0.621106 0.000000 -0.729206 0.000000 1.178931 -0.411831 0.000000 0.000000 1.776473 -0.733367 1.543218 0.948696 -1.292108 -0.846835 0.880254 1.334196 -1.109812 -1.275261
578 7852.000000 0.286858 0.176476 -0.918575 -0.271677 0.725813 -1.135888 -0.422578 0.124200 -0.015202 -0.328691 -1.411779 0.229011 0.261723 -1.780003 0.514330 0.898418 -1.452637 0.035766 0.100186 -0.320481
579 7853.000000 -0.677243 -0.059070 -1.177676 -0.174088 -1.528820 0.119152 -2.010640 1.441300 -0.950553 1.892399 0.066928 0.229011 0.342695 0.893029 0.913293 3.067947 -0.587010 0.761917 0.888619 0.689065
580 7871.000000 -1.091356 0.000000 -0.579611 0.000000 -0.072023 -1.354075 -1.094186 -1.287896 0.187184 0.000000 0.000000 0.343516 0.000000 0.000000 0.179248 1.192983 0.589645 -0.086864 -0.143835 0.074058
581 7878.000000 0.229526 0.019903 -2.038364 2.999353 -0.460156 -0.562535 -1.415121 -2.886940 1.394494 -0.241038 0.515978 0.229011 0.265091 -1.499309 0.496209 -1.672926 0.602199 0.025980 0.325318 -0.018227
582 7879.000000 -1.215951 -0.166596 0.246241 -0.344950 0.249432 -0.781527 -1.501142 0.757493 -0.269110 1.794034 -0.573855 0.114505 1.262771 0.334823 -1.277423 0.185788 0.282127 0.905324 -0.592516 -0.001194
583 7882.000000 -1.681290 0.721375 0.103889 0.864795 1.289796 0.052150 0.000000 1.001791 -1.083450 -1.149982 0.833579 0.114505 -0.032210 -0.198346 1.048979 -0.518157 0.000000 -1.103131 -0.891423 -0.460660
584 7890.000000 0.043162 -1.933516 0.110651 0.920861 -0.255859 0.431454 -0.041473 -0.015405 0.093544 -1.100433 1.183072 0.572526 0.252752 -0.772729 0.348720 0.051569 0.864399 1.010754 0.582120 0.036699
585 7893.000000 0.327641 0.315646 0.507792 0.000000 0.418865 -0.134930 -1.158057 -1.305637 1.746577 -0.075819 2.903457 0.343516 0.505505 -1.456951 -0.567480 1.394002 1.717556 0.051448 0.615079 1.894060
586 7896.000000 -0.321076 -0.884055 -0.066327 0.584628 1.076033 0.159104 -2.510451 1.442389 -2.999340 1.024053 0.859872 0.114505 0.000000 1.883959 0.114693 -1.589943 -1.724405 0.065313 -2.134479 -4.181646
587 7906.000000 -0.579786 -0.698564 -1.106875 0.074535 0.680973 -0.609307 -0.540752 0.036231 0.104070 0.826578 -0.109197 0.000000 0.000000 -2.628751 -1.144888 -1.122112 0.000000 -0.023091 0.493579 1.084703
588 7907.000000 0.288066 -1.461535 0.114783 1.909180 0.624882 -0.806220 1.545403 1.649631 1.437922 -0.006095 -0.410714 0.114505 0.000000 0.684699 -1.390610 -0.707187 0.000000 0.616255 0.050182 -2.202204
589 7908.000000 0.581375 -1.354175 -0.584556 1.907388 -0.085867 0.812083 0.484269 -1.928160 -1.563833 1.258419 -0.108770 0.229011 0.000000 -0.675732 -0.415940 0.350924 0.000000 0.255986 2.259946 1.234875
590 7926.000000 -0.592472 -0.918566 -0.744590 0.796040 -0.108284 -1.534637 2.045515 2.345936 -1.336462 0.108669 0.443241 0.000000 -0.288612 -0.070458 -0.160026 0.700480 0.381781 0.708497 0.204412 0.000000
591 7932.000000 0.059379 1.326935 -0.928692 1.497707 -1.298811 -1.404752 -1.512270 -0.086521 -0.171188 -0.436982 1.337359 0.229011 -0.745650 0.000000 1.160620 -0.777688 0.259603 -0.356635 -0.639718 0.074058
592 7939.000000 -0.325686 -0.390539 -2.544128 0.145534 -0.250669 0.302445 -0.190347 0.906426 -2.603573 0.108669 -1.351278 0.343516 -0.253165 1.360312 -1.108766 0.717910 0.214452 0.969482 -0.427591 -0.770848
593 7942.000000 -0.471575 0.618079 0.144795 -0.920378 0.119186 0.708783 -0.107276 -1.763609 0.581495 -1.343837 -0.468497 0.229011 0.215576 0.378412 0.076334 0.109124 1.562901 0.898351 0.273722 -0.951871
594 7944.000000 -0.580772 0.647522 1.910695 0.000000 0.324446 0.136730 -1.308082 0.885759 0.000000 0.000000 -0.018507 0.114505 0.000000 -0.326351 0.876487 -0.907731 -1.965386 1.088183 0.000000 0.000000
595 7950.000000 -0.541432 0.126708 -1.276669 -0.002155 -0.961621 2.003841 0.000000 -1.241471 0.655913 -0.251183 2.004468 0.114505 -1.445608 -0.996232 1.519051 -2.395374 0.118394 -1.004296 -1.017027 -0.445962
596 7951.000000 -0.581827 0.893921 0.530962 2.749253 -0.446785 0.024009 0.000000 0.195334 1.979442 -0.288598 1.215533 0.229011 0.052381 -0.811218 -2.722207 -0.738623 -1.310906 1.697768 -1.117395 -0.230346
597 7963.000000 -0.268393 1.936351 1.780938 -0.290337 -0.235127 0.364805 1.801373 0.586514 0.562683 -0.804466 -0.468497 0.229011 0.560140 0.618606 -0.656473 -0.737782 -0.731136 1.141490 0.502434 -0.908712
598 7966.000000 1.219268 -0.544722 0.582901 0.527920 -1.889729 -0.821269 1.038104 -0.791779 -0.380264 0.098352 0.000000 0.458021 0.000000 0.044415 0.000000 0.669350 -2.384642 0.092259 0.128222 0.000000
599 7979.000000 -0.198776 -0.490109 -1.494785 -0.365963 0.757405 -0.937919 -0.276593 -0.241605 -1.126091 -1.328973 0.000000 -0.765312 0.000000 0.458733 -0.254653 3.343938 0.371168 1.492864 1.070038 -0.526825
600 7980.000000 -0.514988 -1.346719 0.928455 0.879543 0.757405 -1.260175 0.159536 1.551298 0.409442 0.972440 0.000000 -0.660982 -1.492396 -0.831083 1.176944 -0.540531 -1.277840 0.216048 -0.358840 1.178157
601 7982.000000 1.325131 -0.608544 0.261197 1.197970 0.000000 -0.277173 -1.870589 0.799803 -0.937085 0.564896 0.303007 0.916042 0.000000 0.366107 0.468088 -0.203758 0.089963 -0.093640 0.000000 -0.424467
602 7989.000000 0.258756 -1.398454 0.153615 -1.244192 0.020519 -0.934406 0.645556 0.440796 -0.845776 -0.196355 -0.353829 0.458021 0.431908 -1.189660 0.118835 -0.571005 -1.276521 -0.359370 -0.577931 -1.295457
603 7990.000000 0.451105 -0.202523 -0.779010 -0.237741 -0.898379 -1.601783 -0.094355 0.979378 0.530475 -0.470947 0.000000 0.458021 -0.176093 1.581873 2.074411 1.548044 0.000000 0.867022 0.326213 0.000000
604 8008.000000 0.223023 -1.880117 1.277055 1.759746 -1.617523 -1.103546 -0.492628 -0.108408 0.889930 0.454736 0.737773 0.229011 0.000000 1.157740 -0.388670 -0.617267 0.174240 -0.084090 1.529826 1.503456
605 8034.000000 -0.915742 -0.005314 -0.105122 -0.485383 -0.922853 -1.905447 -0.329269 0.436725 -0.650292 -0.419803 1.195078 0.114505 0.000000 0.376096 1.100614 -1.116866 -0.281306 -0.292404 0.302127 0.197136
606 8039.000000 -0.161600 -0.226635 1.457343 -0.565065 0.234592 0.579016 -0.470698 -0.342577 -1.079780 -0.978081 -1.254822 0.229011 0.059035 -1.289863 -0.260167 -0.189630 -0.309713 -2.407809 1.160104 1.452543
607 8058.000000 -1.614884 0.164879 -0.064563 2.008704 1.199518 0.445993 -0.373670 0.389171 0.925228 -1.010578 -1.156706 0.000000 -1.311808 0.358088 -0.532255 -1.061868 0.282127 -1.635084 -0.010208 -1.051771
608 8060.000000 0.952424 1.395138 1.118470 -1.389050 -1.178801 0.520068 -1.223493 -0.180104 1.125384 -0.191410 1.027259 0.000000 0.000000 -0.313281 0.045578 0.004790 0.282127 -0.056121 1.237847 1.470335
609 8064.000000 -1.225931 -1.841753 -1.155558 1.144757 1.048493 -0.710273 2.881717 -0.445875 0.433599 -0.179573 1.634420 0.000000 0.685170 0.000000 1.305026 -0.212874 -2.000861 -0.419090 -0.180407 0.000000
610 8065.000000 0.000000 0.379221 1.235085 0.881192 0.231966 2.310947 0.541739 0.529416 -1.369929 -0.362586 1.043425 0.361108 0.513126 0.000000 -0.349207 -0.572205 0.145372 -1.774496 0.086899 0.000000
611 8102.000000 0.681621 -0.532206 0.000000 -0.781965 0.326569 0.424154 1.817144 -0.384627 -0.819410 1.402755 1.681588 0.343516 1.312647 0.576542 0.543361 -0.107049 0.199821 -1.974106 0.961662 -1.431160
612 8114.000000 1.002867 0.038534 -0.074574 0.203131 0.900393 0.000000 -0.524135 -0.323826 0.705200 0.108669 -0.347005 -0.984836 2.389924 -0.209125 0.774225 -2.620577 0.466624 0.766256 0.815839 -0.352676
613 8160.000000 -0.241876 -0.762494 0.758195 -1.181379 0.295636 -0.150160 0.005488 -0.816201 2.075456 -0.464768 2.135978 0.343516 -0.194882 0.319498 0.000000 0.594687 -0.297787 1.390688 1.205701 0.119251
614 8168.000000 -0.283504 0.000000 -0.664595 0.990127 0.401718 1.628437 -0.789379 -0.750732 -0.202661 0.000000 0.464368 2.022279 0.111779 -0.329634 -1.213402 0.000000 0.000000 -0.264369 -0.533886 0.000000
615 8169.000000 0.456830 0.376268 -2.022376 0.314835 -0.771849 0.169558 -0.267015 1.145796 1.107878 0.895270 0.087838 0.549656 -1.259739 1.312772 0.310902 0.640776 -1.063843 0.005001 0.000000 -1.882349
616 8170.000000 0.520355 0.000000 -0.338191 0.405823 0.992460 3.113403 0.903142 -0.699427 -0.558083 0.000000 -0.636850 -0.051244 -0.913093 2.009109 -0.208605 0.000000 -1.328055 0.232751 0.244723 0.818167
617 8187.000000 0.663561 0.741595 0.505011 -1.072246 0.680654 -0.219853 0.466495 1.460626 -1.058680 0.326007 0.718579 0.000000 0.716264 -0.410901 -0.029287 1.571758 0.582819 -0.120805 0.055923 0.025076
618 8191.000000 0.459074 -1.123664 0.363262 0.404977 0.237943 -0.878891 -0.480551 1.507824 -1.374703 1.984726 -0.174150 0.343516 0.039836 -1.410083 0.000000 -0.820768 -0.341307 0.393204 -1.455087 0.000000
619 8287.000000 0.193724 2.104087 -2.463046 -0.603113 -0.342839 0.000000 -0.944157 0.026556 -1.011964 0.307698 -0.005652 0.588740 0.000000 0.366107 1.408086 0.066903 -2.221189 2.159473 0.918303 -0.212057
620 8290.000000 -0.862391 0.000000 -0.271252 -0.095706 -0.577216 0.005779 0.006276 -0.060748 1.297975 -0.143814 -0.507473 0.000000 1.532720 0.296030 0.390774 -2.233819 -2.619523 0.479584 0.067566 0.000000
621 8299.000000 0.946598 1.086789 -0.860365 0.647169 -0.728608 0.817473 0.101311 0.000000 -0.403254 -1.383528 1.600125 0.000000 -1.654447 1.277821 0.000000 0.035215 -0.289503 -0.423703 0.241255 0.597825
622 8324.000000 2.163413 -0.973541 1.057415 0.885010 -0.193843 -0.978912 0.012422 -1.217603 1.029999 0.600166 0.000000 0.114505 0.288767 -3.386991 1.447756 -0.525783 1.680819 0.136535 0.568162 -0.141551
623 8325.000000 -0.455409 -0.414648 -1.086704 0.643191 -0.803847 -0.097564 -0.393872 0.783025 0.038905 -1.534104 0.000000 0.114505 -0.180250 -0.693634 -0.088720 1.481258 -0.274404 -0.689644 0.780766 -2.601253
624 8363.000000 -0.303253 1.640269 0.006742 0.073237 0.605449 0.513465 -0.216032 -0.065706 -2.438695 -0.015591 1.045560 0.229011 -0.377977 0.015162 -0.402787 -0.999162 -1.647700 0.259593 2.222575 0.779394
625 8405.000000 0.000000 -0.696138 -2.194059 -0.250135 -0.607157 0.000000 -0.885899 -0.462842 2.642037 -0.190215 -1.364123 0.000000 0.960216 1.898308 -0.733898 0.609062 0.190808 -0.118405 -0.283939 -0.448479
626 8437.000000 0.135569 1.640460 -0.321771 1.319965 0.547305 -1.062249 1.292863 -0.327798 0.412525 -0.318133 1.089983 0.229011 0.616299 -0.577784 0.398293 1.483365 0.000000 -0.236640 -0.754532 -0.396483
627 8461.000000 0.421336 0.065859 -1.691875 -0.628576 -1.953404 3.503122 0.199164 -0.389482 1.705373 0.108669 -0.075794 0.000000 1.233245 0.006454 0.256575 0.728119 -0.522769 0.432808 0.790107 1.047445
628 8566.000000 0.428746 -0.137908 1.187783 1.258849 0.703748 2.228582 0.824692 -0.270497 1.661031 0.042448 0.214968 0.895649 1.167325 -1.256316 -0.309014 0.137371 0.000000 0.500517 -1.049313 -0.272244
629 8567.000000 -0.376929 1.003585 -1.011175 0.952616 0.543252 0.926715 0.489899 0.063769 1.071446 -1.289882 0.429936 0.334273 0.976954 -0.372308 -1.864821 -0.935222 0.000000 -1.305105 -0.175103 0.145102
630 8570.000000 -0.429045 -0.030710 0.729896 -0.861030 0.877701 -0.471263 0.362070 -1.928337 0.225225 -1.366840 0.297776 -0.924411 0.505505 -0.988352 0.792307 -0.002479 0.000000 -0.620726 -0.733272 -0.608113
631 8572.000000 0.117257 -0.265376 -1.913834 0.530318 0.840653 0.534974 -0.501174 -0.502974 -0.263548 1.974398 0.214968 0.000000 0.000000 0.599139 1.041260 -1.351076 -0.042579 0.978612 0.066381 -0.425067
632 8608.000000 0.060226 0.564403 -0.831648 0.856798 1.090321 -0.147086 0.604600 0.013445 0.124099 -0.166481 0.000000 1.437970 0.134418 2.092231 0.153234 0.000000 1.398664 -0.243432 0.992690 -0.200723
633 8632.000000 0.493182 -1.243169 -0.097656 1.170843 1.119497 1.080240 0.501579 -1.183528 -0.250089 -0.852196 0.162377 0.114505 -0.475411 -0.214013 0.000000 -1.246370 0.734864 -1.560510 0.362806 -0.837349
634 8639.000000 0.952424 -0.981148 -0.933589 0.000000 0.879034 -1.397185 0.000000 1.890948 -0.710562 0.972857 0.845178 0.559558 0.567104 2.207564 0.236324 -1.359340 0.606904 -1.233908 2.728606 0.894541
635 8714.000000 -0.152840 -1.039703 0.620227 -2.560695 0.129016 -1.724442 -2.090566 1.214997 0.460735 0.235617 2.101137 0.000000 0.252752 -0.796034 3.503626 -1.559568 -0.551855 -0.012431 0.765791 0.271875
636 8726.000000 1.163492 -0.098121 -0.159619 -2.289990 1.943207 -0.363504 0.677330 -1.185398 -1.129780 1.095505 2.552242 0.343516 -1.291939 0.704062 -0.412803 1.018938 -0.292058 2.000477 -0.115358 -0.881038
637 8729.000000 -0.747145 0.584801 0.539516 0.568915 0.000000 1.020677 -1.015219 2.035631 -1.631423 -0.825486 -1.487754 0.114505 0.000000 -0.516065 0.548936 1.166485 -0.349706 -0.267868 -0.608695 -0.265486
638 8750.000000 -0.442007 1.092143 -0.453306 0.858345 -0.267815 0.209407 0.368557 -2.114186 -1.124483 1.463589 0.173387 0.000000 0.252752 -0.470946 -0.955739 -1.887487 -1.808312 -2.037115 1.137996 -0.335589
639 8751.000000 0.650552 1.351002 1.762795 -0.335769 0.246104 0.635138 1.208985 -0.704186 -1.105318 -0.147836 -1.235490 0.000000 0.252752 -0.182575 -0.270170 0.000955 -0.705106 0.824653 0.142038 -0.759546
640 8779.000000 0.872180 0.432036 -0.930974 0.000000 -1.225834 -1.191001 -0.838806 1.532633 0.000000 0.673423 0.389923 0.000000 -2.073194 0.795184 -1.032251 0.506868 1.508769 2.280536 0.696784 -0.691773
641 8815.000000 0.628677 0.211671 -0.059660 0.617209 1.140444 0.946924 1.308995 1.556313 0.494547 -0.549548 -0.891789 0.343516 1.447541 0.269734 0.746533 1.806725 -0.051832 -0.933454 -0.135511 -0.968406
642 8816.000000 0.697833 0.240148 0.054218 -1.194033 -0.061038 -0.327655 0.510464 0.643668 -0.409059 -1.124471 -1.476491 0.229011 -0.796524 -0.521553 1.400188 1.372235 0.215270 -1.508983 -1.645669 -0.687083
643 8826.000000 1.086400 -0.472258 1.321056 -1.391035 -2.230361 -1.260783 0.408378 -1.328884 0.279010 1.336909 -0.126543 0.229011 0.000000 0.000000 0.440960 0.676675 0.000000 -0.331859 -0.673850 1.116612
644 8830.000000 -0.720529 -0.436417 -1.763103 1.302387 0.326052 0.564665 0.510068 -0.798040 0.768020 -0.142506 0.155871 0.343516 0.939051 -1.044869 0.000000 1.624365 0.944762 -0.145333 0.744339 -0.889416
645 8832.000000 -0.612587 0.296071 -0.013172 -0.557058 -0.817149 -2.441378 0.182597 2.417657 -0.501500 0.253327 -0.427760 0.343516 0.362842 -0.474573 -2.424970 -1.182201 0.000000 -0.284858 0.027198 -0.090417
646 8839.000000 -1.948722 -1.287995 0.870686 1.574488 0.361039 -1.280925 0.139800 -0.048676 -0.901569 0.787915 0.214968 -0.384309 2.448517 1.399312 -1.006973 1.117348 0.257191 0.833041 -1.046938 0.000000
647 8850.000000 -0.172058 0.279554 -1.176030 -0.072989 -1.551040 0.596085 0.992527 1.021215 0.848892 0.680346 0.232901 0.229011 0.990428 -0.150540 0.000000 0.804402 0.000000 1.219127 -1.060932 -1.583959
648 8851.000000 0.981960 0.755686 0.999550 1.123358 0.677361 -0.218785 -1.667679 0.663882 -0.559598 -1.188963 1.545598 0.343516 0.000000 0.021998 0.000000 -0.150700 0.000000 1.440564 0.024145 -1.391302
649 8895.000000 -0.559821 1.275187 -0.225362 -0.620332 -1.634990 0.025756 0.962360 0.600763 -0.477406 -0.740311 1.074840 0.114505 0.166159 -1.357397 -0.299361 0.609323 0.969310 0.394831 -0.131506 0.080486
650 8896.000000 -0.424661 -0.935590 -0.530780 -0.188770 0.067449 -0.630501 1.729482 -1.496934 -0.498916 -0.696477 0.429936 1.416569 -0.251859 0.555690 -0.271305 -1.000527 -0.471863 1.063017 -1.099890 0.237644
651 8930.000000 1.245691 1.930702 1.527999 -0.788976 -0.763428 0.439994 2.138627 -0.360827 1.108303 -1.092395 -0.545266 0.229011 0.502498 0.400215 -0.409563 0.366389 1.076289 -1.912363 0.062514 0.713477
652 8942.000000 2.857272 0.000000 0.746375 0.874420 0.794672 0.595695 -0.315451 1.452232 0.569527 0.731822 0.250833 -0.810565 0.142873 -1.703563 -0.264517 0.000000 -2.161762 0.693051 -0.592471 -1.088472
653 9030.000000 1.904848 0.000000 1.788609 -1.230903 -0.731908 0.630281 -0.517025 1.584647 -0.173081 0.989995 0.665804 -0.364435 -1.152086 -2.038417 -0.478255 -0.993366 -0.947362 -0.754332 0.808305 -0.940811
654 9054.000000 -0.622823 0.034885 1.496301 0.229023 0.516808 0.579001 -0.503757 0.109370 0.141449 -1.308770 -0.246392 0.114505 0.328314 0.000000 0.267186 -2.452098 -1.046870 0.106837 -2.146009 -0.058073
655 9104.000000 0.360424 0.188134 0.107311 -0.801251 0.000000 1.257348 -0.626982 0.713801 0.392102 -0.939005 -0.052361 0.114505 -0.047776 0.835114 0.407726 0.988839 0.000000 0.061978 -0.291036 1.021642
656 9114.000000 0.000000 0.297626 0.053293 -1.122066 -1.253114 0.130239 0.910954 0.643597 1.116539 -2.451169 -1.717519 0.000000 1.192460 -0.701070 0.582530 1.118021 -0.178283 -1.115921 -0.205506 1.923047
657 9120.000000 -0.727832 -0.191248 0.671544 0.464948 -0.713428 0.000000 0.411871 0.000000 -0.631069 -0.152748 0.369559 0.894439 0.801494 -0.196588 -0.576753 -0.214501 0.000000 1.980221 -0.850310 0.988274
658 9125.000000 1.061766 0.563692 1.842816 2.210206 0.022047 0.178421 -0.470296 -0.646480 -1.389681 -0.005348 -0.064124 0.000000 0.000000 -1.072486 -0.611094 -1.129478 0.824549 0.368598 -0.245959 -0.732919
659 9126.000000 -0.154273 1.831095 1.842816 2.242130 0.483985 -0.707558 0.930859 0.942590 -1.564694 -0.588329 -0.083550 0.000000 0.000000 1.185726 -0.164202 1.192383 0.664804 1.048182 -0.505522 0.998932
660 9143.000000 0.000000 -0.800432 0.320383 0.895685 0.000000 -0.078132 -1.296155 0.339663 0.431484 -0.439019 -0.002263 1.267590 1.048203 0.350006 0.000000 1.094625 -0.026914 0.988828 0.946311 1.850369
661 9162.000000 1.107718 0.315741 -0.676305 -0.878497 -1.947038 0.090848 0.601431 0.000000 0.646073 -2.141351 -0.299272 0.000000 0.000000 0.030538 -0.154492 0.805031 -0.288884 -0.779893 0.321807 0.381238
662 9164.000000 -0.724613 1.325593 1.324633 -0.011710 -0.201622 -1.907159 -0.427438 0.000000 -1.155894 0.000000 1.431029 0.000000 0.393603 1.111731 -1.395036 0.058431 -0.799974 1.148216 0.293123 0.291013
663 9165.000000 -0.404341 -1.714394 -0.295211 -0.624305 -0.787651 -0.672787 -1.082959 0.000000 -0.748759 0.000000 -0.221334 0.000000 0.511019 -2.211055 2.590182 0.068681 -0.586092 0.174661 -1.626495 -0.079616
664 9180.000000 -0.203146 -1.275501 -1.530925 -0.489958 0.463157 0.091399 -1.230407 -0.108761 -0.363711 0.108669 -0.210789 0.000000 -0.181275 -0.375336 0.156331 0.515421 0.000000 -0.968952 -1.376226 -1.601891
665 9181.000000 -0.156295 0.336705 0.348197 0.074168 1.881375 -1.400160 0.103657 -0.433135 0.293925 0.000000 0.452281 0.000000 1.698695 -0.857347 0.556323 -0.122260 0.000000 -0.345938 0.465434 1.752459
666 9182.000000 0.156641 -0.039894 0.169490 -1.030166 0.725064 -1.186988 1.302499 0.155364 -0.420950 0.000000 -0.816599 0.000000 0.486790 -0.583573 -1.217068 0.712562 0.000000 0.735807 0.207624 1.304527
667 9421.000000 0.322738 0.003168 1.715296 -0.623355 -0.035932 -0.109432 1.046802 -0.456805 -0.769538 -0.740833 0.740732 0.000000 1.518557 0.056161 1.131008 -1.408822 0.282127 0.783201 -0.304815 -0.685362
