#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 856
numEdges = 5320
usedAlgorithm = NULL
dataSource = GraphMLDataset
numOfFeatures = 30
truth_features = 
END
#################################################################
SECTION2 (Nodes Information)
NodeID att0 att1 att2 att3 att4 att5 att6 att7 att8 att9 att10 att11 att12 att13 att14 att15 att16 att17 att18 att19 att20 att21 att22 att23 att24 att25 att26 att27 att28 att29
574 209004.000000 -0.419029 0.679321 0.000936 0.000934 -0.201071 -0.452273 1.592721 -0.331792 -1.488054 -1.424529 1.481146 0.105624 -2.058274 0.568095 0.494163 -0.675599 0.483167 0.659872 -1.767922 0.000486 0.352259 0.704071 -0.777503 -1.050829 0.532410 0.121129 0.312049 -1.341369 0.000464 0.000463
575 209014.000000 1.671450 0.525995 0.100633 -0.295380 -1.150350 -0.903984 0.911656 -1.185182 0.000890 -1.633418 -0.305606 -0.772445 0.000497 0.000495 -0.943346 0.307569 1.496578 0.034740 1.010714 -0.574117 0.723328 -2.110953 0.000474 -1.381928 0.658219 0.000469 -0.635061 0.789475 0.893698 -1.291762
576 209050.000000 -0.822811 -0.360589 0.315518 0.014635 -0.363283 -0.175017 -1.818672 1.797554 0.195707 -0.231810 1.696074 0.000498 1.261780 -1.151494 0.000493 -1.096445 1.602295 1.062800 1.451011 0.211599 -1.016005 1.527620 0.000474 0.000471 -0.433229 -0.321811 -1.326256 0.000467 0.676918 0.058230
577 209061.000000 0.322742 -1.268773 0.164313 -1.076863 1.251236 0.000908 0.175624 -0.875968 -2.856888 1.488209 -1.276824 -0.003699 -0.664023 -0.196387 0.901335 0.955973 -0.736118 -0.541192 0.686194 0.760101 0.000478 0.000478 0.354590 0.000471 0.405164 0.000469 0.072126 0.623617 0.000464 -1.363594
578 209067.000000 -1.020450 0.158203 -1.476794 0.000934 0.293160 0.568041 0.151220 0.859989 -1.243884 0.000888 2.036669 0.000498 0.822280 0.617332 0.158738 -1.511431 0.187290 -0.628119 -0.587195 0.161610 -0.596241 -0.023989 0.000474 1.529020 0.852247 -0.665511 0.538644 0.000467 0.000464 0.000463
579 209079.000000 -0.660127 0.009683 -0.201596 0.730521 0.869735 -0.682400 0.854018 -1.955540 0.684556 0.547062 1.433023 1.523305 1.137384 0.612349 0.000493 1.224318 1.104117 -0.822885 -0.276382 0.000486 0.000478 0.000478 -0.513042 0.422904 -0.967515 -2.285296 -0.472250 0.000467 0.614735 0.000463
580 209099.000000 0.000968 0.253027 -0.338644 0.851322 -0.808613 1.026899 0.959585 0.573570 -1.042415 -0.568707 -0.632495 -0.327563 -1.146717 0.771196 0.509704 -1.244975 0.420296 0.556805 0.000487 0.000486 2.210505 -1.624582 -1.194116 0.887331 0.554018 -0.320781 0.000468 0.000467 0.000464 -0.146240
581 209128.000000 -0.373476 0.000943 -0.328610 -0.588651 0.447143 1.311236 0.049032 -0.385209 -0.045692 0.000888 3.036067 -0.227694 -1.243788 0.858459 -0.855931 -1.041581 -1.655222 0.237373 0.004731 -3.396170 -0.714679 -0.546277 0.000474 0.000471 0.000469 -0.650393 0.000468 0.344336 -0.111581 1.173375
582 209133.000000 -1.165949 0.076150 0.346070 1.282617 -0.266125 0.000908 -0.029692 1.466907 0.000890 0.000888 0.000863 0.794304 0.000497 0.000495 0.231254 1.047725 0.501855 1.097360 1.062601 1.373674 -1.331803 -2.002000 0.000474 -1.022932 0.000469 0.905825 0.150927 0.000467 -0.924044 1.612044
583 209145.000000 0.735533 -0.308512 -0.739690 0.246627 1.362773 0.045454 0.000894 0.778741 -0.647793 0.427392 -0.796543 1.149283 0.298698 1.220339 0.541921 0.000491 -0.737689 -0.508660 -0.814723 -1.919220 0.353122 2.011620 -0.284897 -0.467160 0.792295 -0.137774 0.000468 0.000467 0.000464 0.196908
584 209152.000000 -0.035934 -0.164676 0.000936 -1.347119 -0.916570 -0.611378 1.857457 -1.349986 -0.619973 0.722750 0.000863 -0.399301 1.324768 -0.492062 0.000493 1.332381 1.892113 -0.238773 -1.607359 -0.767620 0.000478 1.650692 0.000474 -1.081263 0.000469 1.195547 0.000468 -0.993458 1.493468 -1.216621
585 209158.000000 0.439928 0.000943 -0.099881 -0.102781 0.000916 0.000908 -0.233940 0.871337 -0.470214 -0.886014 1.208712 -0.132816 -0.209083 0.000495 0.821490 0.789746 0.441109 -0.407576 -1.338626 1.061802 -0.453202 0.676320 0.000474 0.000422 0.000469 -1.029506 0.973996 0.000467 0.000464 -0.026251
586 209163.000000 0.034511 0.606271 1.817477 0.000934 -2.357847 -1.993707 0.838761 -0.824223 0.000890 0.000888 0.671381 0.775947 -1.113699 0.551986 -0.288921 0.000491 -0.517888 2.231758 -0.468858 -1.230994 -0.697291 0.312019 1.917875 1.071424 1.280663 0.182869 1.625655 -0.340228 0.000464 0.000463
587 209164.000000 -0.718280 3.518736 0.527223 0.097647 0.314704 -0.423567 -2.886094 0.455123 1.482179 1.268003 0.534358 0.000498 -0.017307 -0.273314 0.088033 0.000491 -1.080440 0.155408 0.580111 0.000486 0.040552 -0.158974 0.890267 0.548902 -0.510911 -0.596067 0.000468 0.000467 0.732356 0.000463
588 209170.000000 0.006625 0.000943 -1.865754 0.234467 -1.047173 1.316877 1.477766 0.176544 -0.195745 -0.303541 -0.411097 2.041930 1.824096 0.861738 0.005851 0.000491 1.477616 -0.067971 -1.384620 0.000486 -1.525523 -0.253792 -0.884473 -1.356023 -0.654365 1.020023 2.186197 0.000467 -0.391292 0.000463
589 209223.000000 -0.043988 -0.287126 -0.115314 -1.032236 -0.589734 0.940786 -0.374317 0.162810 -1.028028 1.758912 -0.649648 0.045863 0.752315 0.000495 0.629377 0.373657 0.000489 0.000488 1.029768 1.528228 -0.099485 0.000478 1.427416 -0.461329 0.377775 -0.196491 0.000468 1.925006 -1.467786 -0.606496
590 209227.000000 0.000968 -0.240884 0.188661 1.488098 2.182217 0.458050 -0.617352 0.000891 0.147331 0.044529 -0.665442 -0.969762 1.216484 0.299434 0.000493 0.700528 -0.405989 -0.213014 -1.045071 0.000486 0.000478 0.070368 1.593008 0.338955 -0.783675 -1.446706 1.464850 0.425902 -1.237927 0.000463
591 209240.000000 0.266853 0.000943 -2.000442 -0.608786 -0.115017 -1.074977 -2.214217 0.438300 0.143247 -1.494754 1.350189 0.584387 1.827797 1.230865 2.069960 0.456993 0.096625 0.000488 1.276918 0.503584 0.518880 1.527113 -0.378711 0.000471 -1.098825 -1.805796 -1.255966 0.000467 0.000464 1.703423
592 209248.000000 -0.535215 -1.474591 -0.647415 0.000934 0.642718 0.000908 0.453218 0.243128 0.643968 0.718969 -2.713370 0.458133 -0.679443 -1.325935 0.447283 0.000491 0.649229 0.000488 -0.656981 -0.991876 0.000478 1.239449 0.179174 0.631998 0.339817 0.027732 -2.882257 0.427963 1.041557 1.833862
593 209252.000000 0.511690 -1.250025 -0.167184 -0.549702 -2.632831 0.000908 1.033308 1.028617 1.386327 0.000888 -0.101142 3.355214 -0.221415 0.295063 0.987658 -0.479379 0.223354 0.000488 -1.460568 0.404218 -1.063606 -1.102594 -0.542195 0.000471 -0.105615 0.000469 0.000468 0.000467 0.000464 -0.668204
594 210029.000000 2.660698 -1.654918 -0.388037 -0.317585 -0.893868 -2.200890 1.709266 0.456735 2.628036 0.000888 -0.462752 0.801715 0.093035 0.000495 1.739592 1.359122 -0.943780 0.019389 -1.726729 -0.320019 2.777449 0.396224 0.000474 1.386984 0.482489 -0.235558 0.502188 0.000467 0.000464 0.000463
595 210060.000000 0.706938 0.179008 0.872889 1.425213 -1.754151 -0.463931 0.684257 0.474190 -1.014675 0.225082 -1.590266 -0.818562 0.000497 0.342590 -1.548478 -1.700014 -1.358125 -2.141567 -1.903141 -0.214032 0.000478 0.559285 1.590318 0.000471 0.534423 0.813719 0.000468 0.000467 -0.428686 0.298733
596 210061.000000 0.726055 0.428810 0.672251 0.662335 -0.020045 0.510222 0.155409 -0.957486 -1.215827 -0.112645 0.773912 0.590840 1.306412 0.000495 0.000493 -0.906765 -0.388981 -0.251192 -0.148453 0.000486 -0.568024 0.566794 -0.975589 0.000471 -0.920192 0.000469 0.350226 0.000467 0.000464 0.000463
597 210066.000000 -0.400298 0.913649 -0.133109 1.321161 1.077213 0.010708 0.031850 2.004451 0.961117 0.826707 0.727225 0.000498 0.268569 0.000495 0.000493 -1.664089 0.862799 0.550002 -1.141521 -0.038277 0.000478 -1.804101 0.511685 0.531714 -1.306994 1.067849 -0.774988 0.000467 -0.870943 -0.221379
598 210068.000000 -0.861684 -0.604497 -0.679662 0.944114 -1.587899 -0.613417 1.206276 0.440093 0.107759 -0.070507 0.000863 1.564765 0.427227 0.000495 -0.949767 -1.240624 -0.110304 0.098864 -0.012656 0.914945 0.956908 0.823874 0.000474 -0.124793 0.000469 -0.446411 0.264641 -0.972855 0.308293 0.000463
599 210124.000000 0.703794 1.086535 -1.337929 0.449047 -0.276341 0.684001 1.510478 0.348822 0.000890 0.837316 0.658250 0.617788 -0.273145 -0.645390 0.775887 0.152261 -1.685631 -0.451276 -2.204668 -0.204837 -0.062776 -0.355981 0.000474 0.000471 0.462615 0.000469 0.430355 -0.403542 0.000464 -0.540320
600 210126.000000 -0.034751 -1.092904 -0.285734 0.930876 2.050753 -0.382470 -0.074550 -0.366339 -0.541699 0.000888 -0.599869 1.524364 0.153169 2.577929 0.384474 1.232468 -1.779251 0.000488 2.589107 0.000486 -0.213236 0.522823 1.432808 1.945798 0.000469 -0.614419 -1.570827 0.226748 0.000464 0.000463
601 210132.000000 -1.023986 0.000943 0.702778 -0.639094 1.900274 1.793772 1.941545 -0.507316 0.000890 0.110934 -0.156988 0.489359 2.199593 2.297305 -0.180123 0.057020 0.000489 0.661755 0.505564 0.000486 -0.581559 0.438922 1.449188 0.082694 0.000469 -0.618981 1.995064 0.000467 -0.693938 1.042802
602 210134.000000 1.597573 -1.617384 0.169616 -1.564353 0.445888 -0.006789 -0.585069 0.070210 -0.577990 0.186084 -0.454794 0.423883 -0.023596 0.000495 -2.670710 -0.695219 -0.223428 0.000488 0.000487 0.157067 0.188081 -0.645374 -0.510056 1.290630 -1.021077 0.000469 -0.687688 0.000467 0.826562 0.037587
603 210178.000000 0.710732 0.556737 -0.897003 -0.377149 0.000916 -1.123300 -1.846841 -0.172090 -2.918929 -0.116701 0.582404 1.123096 -0.932251 -0.936024 -0.460684 0.000491 1.114602 0.489801 0.025322 0.620417 0.000478 -0.521465 -0.241164 0.000471 0.000469 -0.590216 0.231703 -0.251940 -0.687161 0.000463
604 210184.000000 -0.307005 -1.621465 0.000936 0.006064 0.769839 0.000908 -0.787869 0.498232 0.074198 -0.574194 0.106022 0.000498 -0.450185 -0.350433 0.000493 -0.591665 -0.499390 -1.419816 -0.645435 0.121486 0.000478 -0.116207 -2.072134 -0.725576 0.235693 -0.019916 0.000468 1.259047 -0.781282 1.143076
605 210217.000000 0.000968 -0.956835 2.154860 -0.739420 -0.786662 0.143255 0.012880 0.727301 -0.724216 0.000888 0.416055 -0.195431 -2.069740 0.000495 1.220584 -0.492901 1.633952 0.702391 -1.167802 -0.268414 0.000478 -1.253326 0.990370 0.000471 2.392836 -0.840227 -0.664985 0.000467 -1.270765 0.000463
606 210220.000000 0.147878 -0.083970 -1.981584 0.235778 -0.471652 -0.237987 0.331728 -0.666187 -0.659549 0.000888 -1.716290 -1.155497 -0.363664 -0.335052 -0.425725 0.000491 -1.378376 0.000488 -0.443630 0.527276 0.000478 -1.782154 0.437824 0.358406 1.877161 -0.307778 -0.517947 0.685747 0.000464 0.524574
607 210239.000000 -0.699297 -1.810393 -0.898439 -1.026666 -1.049298 1.573781 -1.314274 0.282256 0.406726 0.582346 0.000863 0.508122 0.968609 -0.334465 1.030940 0.000491 0.922964 0.000488 0.000487 -1.940207 1.020229 -2.045189 -1.934506 0.000471 -0.252520 -2.330197 -0.029167 -1.561259 -0.732142 1.516292
608 210269.000000 1.153272 0.372925 -0.096147 0.000934 -0.710393 0.000908 0.897132 -0.098018 -1.913571 1.171484 0.000863 -0.115287 0.997818 -0.210323 1.106511 0.062615 -0.294367 0.000488 0.739462 2.146169 0.805055 -1.102719 0.309599 0.000471 -0.775994 -0.065991 0.459236 0.000467 -0.074471 1.561111
609 211018.000000 1.472298 -0.860056 -0.305828 -0.075672 0.046131 -1.402696 1.469592 1.933476 -0.892242 0.203084 0.317857 0.073791 0.000497 -0.734130 0.058981 0.000491 1.145382 0.362685 0.498186 -0.242622 0.289036 -0.118865 0.000474 1.531355 -1.108763 0.076880 -1.172997 1.337057 0.000464 0.000463
610 211019.000000 0.000968 1.308008 0.938527 -1.026173 -0.505572 0.000908 0.947477 -0.430021 -0.375075 0.129958 -0.177040 -0.809707 -3.562283 -1.329021 2.250006 -0.263247 0.569509 -0.444758 0.416500 0.000486 0.734581 -0.396163 0.374368 0.000471 0.000469 -1.107711 0.162906 -0.777838 -0.305466 -1.421601
611 211056.000000 -1.578251 -1.033675 0.000936 1.055988 0.710083 -0.582884 -0.061794 0.000891 0.025112 -0.459819 0.000863 1.473227 0.000497 0.199779 -1.049697 -0.950184 0.131553 -0.505595 -0.068991 0.000486 -0.453636 0.376443 -0.267902 0.665645 0.353502 -0.646575 -0.226043 0.505916 0.468324 -0.126174
612 211069.000000 1.040433 0.780167 -2.142932 0.375245 -0.255597 -0.221611 -0.317247 -0.036721 0.582748 -1.973739 -1.973963 1.196247 -1.153631 1.688905 0.000493 -1.389122 1.831047 -0.992814 0.000487 1.127882 -0.425885 0.812290 0.572108 0.000471 0.000469 0.000469 -0.748177 0.000467 -0.809521 -1.078159
613 211074.000000 -0.301228 0.000943 0.000936 -0.146360 -1.400649 0.138272 0.855245 0.406702 -0.229593 0.368052 -0.431607 0.000498 0.475758 1.838080 0.064548 -0.631007 -1.101728 0.445077 2.004123 0.942062 0.355047 1.902193 0.197649 0.995719 0.069621 0.629070 -1.012903 0.000467 0.868496 0.000463
614 211098.000000 -1.175523 0.000943 2.182972 0.500047 0.002111 -0.063980 -0.328305 0.996690 0.255909 -2.003490 -0.726509 0.122760 -0.010752 0.498065 -0.389992 0.000491 -1.410361 -0.364357 0.000487 0.201922 1.304098 0.000478 -1.598762 -0.107914 2.976846 0.000469 -0.015198 -0.267128 -1.604493 1.184687
615 211110.000000 -1.567617 1.057436 0.000936 -1.082347 0.000916 -0.676552 -0.180563 -0.362840 0.069699 -1.878955 -0.709422 0.377787 0.572177 0.000495 0.178303 0.213875 0.615352 -0.383586 0.000487 0.376189 0.795721 2.084501 0.000474 2.279773 -0.408292 -0.456234 0.000468 -0.180381 0.000464 -0.411356
616 211137.000000 0.697572 0.114499 1.231953 -2.102969 -0.177346 0.951831 -2.076378 -0.346338 0.597960 -0.441075 0.000863 2.086961 2.024026 -0.912806 -0.112898 1.451901 0.817385 0.000488 -1.883801 -0.375418 1.690675 -0.157010 -1.191159 0.000471 0.000469 -0.083315 0.000468 0.000467 0.946751 0.572940
617 211138.000000 -0.668489 0.316839 0.671134 0.806084 1.020139 0.821510 -0.239576 1.690723 0.000890 0.390157 0.987147 0.638893 1.406141 0.000495 -0.615271 0.000491 0.099957 -1.184944 0.000487 1.472525 0.145980 -1.263901 0.779701 0.667226 -1.587914 1.134444 2.660504 0.000467 -0.993937 0.668346
618 211150.000000 0.638597 -0.061254 -0.131464 1.893681 1.776034 -1.427467 -0.892914 -1.909400 1.222642 -0.248615 -1.516354 -0.599014 0.096239 0.000495 0.581767 1.016742 -0.198881 -1.411254 -0.163757 0.203603 1.332808 -1.187753 0.474062 0.000471 -0.066729 0.000469 -0.151058 0.694220 0.000464 0.000463
619 211162.000000 0.000968 0.000943 0.000936 -0.253866 -0.594465 0.991333 0.650442 0.000891 0.280849 -0.769448 1.132635 0.000498 0.817051 -0.278825 1.044018 0.225148 -0.634252 -1.166380 0.073249 0.000486 0.000478 0.712224 0.749752 0.806306 0.000899 0.061147 1.268726 -0.516247 2.061120 -1.950971
620 211170.000000 -0.281192 1.518500 0.569175 -0.409553 -1.676834 -0.585524 -0.352628 -0.572894 -0.858905 0.573778 1.859685 0.522736 -0.057498 0.177441 -0.035761 -0.958455 0.000489 0.000488 0.000487 0.000486 -0.020884 0.856807 0.460187 -0.477324 1.658705 -1.306157 0.919485 0.000467 0.000464 0.000463
621 211191.000000 -0.095757 1.510622 -0.525144 0.000934 0.640065 2.018589 -0.530706 -1.283352 0.000890 -0.084081 0.835462 0.534516 -2.178111 -1.518942 0.286744 1.075183 -0.383369 1.328787 0.889939 0.000486 0.000478 -1.980472 0.086475 0.700600 -0.615595 0.775405 0.353423 0.073043 0.000464 -0.491667
622 211232.000000 -0.965558 1.489221 -0.558651 0.844067 -0.859432 2.003596 -0.712587 1.613884 0.426114 0.714484 0.990837 0.649068 0.166412 -0.918249 0.000493 0.000491 -0.421207 -0.745929 -0.297675 0.000486 0.892395 0.000478 -0.651519 2.077115 2.017422 0.000469 -0.339422 1.752680 0.000464 0.875203
623 211252.000000 0.071575 0.000943 0.000936 0.916335 0.402158 1.071952 1.932113 0.678533 1.981102 0.053076 -0.956157 0.631056 -0.009054 0.388958 1.124707 -0.645173 0.000489 0.225346 0.588504 -0.388574 -1.222584 1.534340 2.020040 -1.365466 -0.686611 -1.001978 0.000468 0.000467 0.000464 -0.083698
624 211257.000000 0.062383 -0.019617 1.055545 0.525462 0.348067 0.456543 0.702630 1.164037 0.068859 0.000888 0.227851 -1.532415 -0.949340 0.000495 1.457322 0.000491 0.000489 0.268370 0.053970 0.505640 0.711194 -0.598982 0.344785 -0.150586 -0.811965 0.000469 -0.152035 -0.807688 -0.669771 0.000463
625 211289.000000 -0.162751 0.000943 0.000936 1.334377 1.017077 1.499313 -1.579991 -0.066825 0.746831 -0.990595 -1.330626 -0.811101 0.000497 -0.537352 0.000493 1.333947 0.344736 0.384672 -0.570107 -0.600109 -0.525555 -1.037181 -0.474673 0.240033 0.671723 0.172946 0.482007 -0.500462 0.000464 0.000463
626 212025.000000 1.041383 0.643393 -2.100297 -1.388157 0.666876 0.367196 0.814747 -1.283247 0.389502 1.611861 -0.362469 0.000498 -0.390923 -0.470500 1.634255 0.000491 1.426938 -0.984582 0.000487 2.276786 2.528486 0.886354 0.463177 -0.501852 0.524146 0.000469 -0.338685 -0.723650 0.000464 1.274126
627 212039.000000 -0.572031 -0.493715 -0.754728 -0.624045 1.094246 0.041996 -1.656965 -0.525432 0.000890 -0.012338 -0.981958 -0.951252 -0.271094 0.082950 -0.742507 0.000491 0.000489 -0.731307 0.552670 1.287214 -0.223335 0.886156 0.228783 0.427576 -1.179577 -1.244313 0.000468 0.000467 0.000464 0.000463
628 212050.000000 -0.904676 -0.090140 -1.854241 -0.120730 -0.226708 -0.600733 -1.246415 -0.792596 -0.556603 0.000888 -1.061177 0.000498 -0.286368 1.140335 -0.391472 0.639241 -0.592293 -0.399918 0.554218 0.797063 1.112395 -0.694671 0.000474 0.312492 0.000469 -1.288570 -0.436768 0.719256 0.259057 0.000463
629 212072.000000 -2.248838 -0.917708 -1.046297 0.825395 -0.183316 -0.022573 0.000894 -0.648632 0.096523 0.709405 -1.840386 -0.698135 -1.470167 -0.064707 -0.163470 -0.802989 1.207173 0.000488 0.000487 0.044906 0.000478 -0.206423 0.402943 0.000471 0.039753 1.002518 -1.916149 0.196896 0.000464 -1.327125
630 212082.000000 0.000968 2.128633 0.046730 0.566283 -0.630220 0.721109 0.586862 -0.394498 -0.620369 1.240751 0.281847 1.218849 0.118241 0.208648 -1.724385 0.663573 0.000489 0.094410 0.000487 -0.694932 0.711457 0.643285 0.966560 0.117945 1.265541 0.000469 1.080374 0.000467 0.000464 0.532941
631 212096.000000 1.297972 0.000943 0.532490 0.000934 1.062278 -0.021597 -0.679221 -1.078951 0.285020 0.000888 -1.301549 -0.987880 2.338484 1.397699 0.365404 1.083545 0.000489 -0.149084 0.332459 -0.157929 0.000478 0.000478 -0.304467 -1.779231 1.030519 0.421952 0.000468 0.959978 0.887038 -1.797439
632 212108.000000 -0.288062 -0.035977 -1.055629 -0.769500 0.000916 -0.144176 -0.495777 -1.402165 1.128309 1.146268 -0.981470 -0.291684 1.349073 0.000495 0.000493 -0.474715 -0.629474 -0.884255 1.427312 -1.561979 0.000478 0.144997 1.440087 -0.063822 0.000469 -0.069781 1.263978 0.000467 0.140103 0.000463
633 212117.000000 0.231521 0.000943 0.000936 0.081114 1.449159 0.552538 2.520923 0.664086 -1.473735 0.274817 0.000863 -0.319950 -0.181064 0.066841 -0.723904 -1.116433 0.161324 -0.041756 -1.107418 -0.537113 -1.586971 0.876040 -2.010866 0.511414 1.737854 -0.730734 0.000468 0.000467 0.000464 -1.358902
634 212135.000000 -0.380712 -1.751598 0.000936 -0.519006 0.376254 0.404652 -0.328967 -1.699832 0.845350 -0.247138 0.043131 -2.342889 0.000497 0.000495 -1.993263 -0.892991 -1.488971 1.396469 0.510548 0.000486 0.415922 0.967276 -2.137470 -0.929074 0.783290 -0.515959 0.000468 -0.390376 1.540412 -0.052387
635 212174.000000 -0.209542 -0.248545 -1.147568 -0.742397 -1.023086 -1.576565 0.614540 0.000891 0.000890 0.000888 0.000863 1.503619 -0.369889 -2.131046 0.896938 -0.140829 -1.657559 -0.070331 0.068713 -0.491691 -0.238927 0.621209 -0.235137 0.000471 1.339172 0.793956 2.229401 0.000102 -0.473419 -0.317906
636 212215.000000 -0.334593 -1.359176 -0.076153 -0.283439 1.653182 0.000908 -1.322791 0.713342 -0.707461 1.075849 -0.055675 0.110215 0.712218 -2.472548 -0.411343 -0.534791 0.000489 2.836999 0.358911 -1.232868 -0.520616 -1.297882 -0.107689 0.000471 0.000469 0.958446 1.707688 -0.930818 0.000464 -0.368452
637 212222.000000 0.232880 -0.187315 -1.433121 -1.090905 -1.585513 0.000908 0.000894 0.000891 0.319206 0.000888 -0.177681 -0.152567 1.013699 0.099624 1.291621 0.070572 0.040133 -1.645974 -0.114908 -0.907852 0.000478 0.075631 0.000474 0.103532 -0.038383 0.519221 1.116870 -0.093908 0.605138 -1.705430
638 212223.000000 1.640081 0.495278 -0.871672 -1.721016 -0.966228 0.000908 0.136177 -1.315914 0.000890 0.006403 -0.880357 1.100428 0.000497 0.000495 -0.897711 -0.592196 0.398105 -1.898302 0.778762 0.000486 0.000478 -1.208521 -0.481848 0.291522 0.373199 -1.113881 0.468972 -0.440874 -1.112180 1.150110
639 212253.000000 -0.640444 -0.490772 1.169162 -0.171911 1.239260 -0.137951 0.910763 -0.623851 -0.463174 -0.342687 -0.709439 0.079126 0.564208 -0.000799 0.000493 0.000491 0.521587 0.584875 0.000487 0.000486 -1.073661 -0.466796 -0.302904 -1.029027 -1.055712 -1.253653 -1.569204 0.000467 -1.407279 -0.741037
640 212294.000000 0.076158 0.759054 1.345515 0.331049 1.157378 -0.679012 -0.411541 1.385971 0.336464 0.922426 1.470089 -0.177394 0.645087 0.404902 0.000493 0.335472 1.789287 0.485293 0.906653 0.000486 1.029820 0.000478 -0.104946 0.178752 0.000469 0.249781 0.000468 -1.637795 -0.412677 -0.222800
641 212312.000000 -0.930243 1.061166 -0.094547 0.000934 1.120029 -1.464120 -0.632103 -0.938237 -2.026670 -0.244449 -0.023019 -0.948831 -0.916394 -0.659538 -0.535802 -0.315116 -0.695368 0.000488 0.594699 0.000486 0.010023 -0.319827 0.188052 -0.127459 0.000469 1.501733 -0.358746 -0.392164 -0.644642 0.000463
642 212314.000000 -0.332526 -1.210955 0.000936 0.000934 0.000916 -0.266060 -1.334138 0.000891 0.319691 1.089544 -0.679126 -0.981535 -1.284999 0.000495 0.000493 0.378250 -1.045741 -0.115958 -0.930521 -0.981863 0.000478 -1.139708 0.000474 0.000471 -0.776634 -0.403863 0.234691 0.000467 0.000464 0.000463
643 212332.000000 0.000968 0.006887 -1.002659 0.367420 -0.269051 1.824818 -0.052812 -0.667507 -1.383860 2.130950 -1.905514 0.365440 -0.131284 -0.726454 -1.432538 -1.074393 0.000489 1.036406 1.020543 -1.034275 -0.343889 0.413070 -0.452587 -0.343202 0.000469 -0.803869 -0.658653 0.000467 0.000464 0.102663
644 212340.000000 -0.266203 -0.411311 -1.259962 -0.805560 -0.736072 0.000908 0.627523 0.000891 -0.180240 -1.121309 -0.757896 -1.201176 0.841214 0.000495 -0.082912 0.080781 0.056054 -0.172652 0.789131 0.695024 0.000478 -0.174980 -1.398388 -0.124875 0.489162 0.000469 -1.270260 0.441191 -0.655753 -0.122788
645 212346.000000 2.227535 0.000943 -0.236294 -0.092801 0.000916 0.685972 0.085411 0.166051 0.890875 1.252462 0.358669 0.146031 -1.033372 -1.965460 -0.026839 0.607866 1.837306 0.000488 0.000487 1.572408 0.106442 -1.241325 0.177397 -0.164375 -0.147377 -0.336472 0.000468 -0.374329 -1.246739 0.367794
646 301011.000000 -1.609378 0.000331 -3.106767 -0.192233 -0.276033 0.900358 0.277488 0.450981 -0.997687 -2.478065 -0.057767 0.436451 0.047766 -0.212726 -0.577411 -1.467832 -0.563815 -0.740875 0.000487 -0.431393 -0.713912 -0.046539 0.000474 0.000471 -0.352415 0.000469 -1.535926 -0.701354 -0.022255 0.000463
647 301035.000000 -0.475850 0.834031 -1.375703 -1.976413 -0.525170 -0.816107 0.000894 1.277732 1.420022 2.214194 0.003517 0.000498 -0.061694 -1.112715 -0.304376 0.113231 0.900235 0.000488 -2.042071 1.817469 0.815396 0.406688 -0.958672 0.495503 -0.384087 -0.355499 0.000468 -0.393649 0.000464 0.141812
648 301039.000000 -0.211015 0.000943 1.025802 0.033844 -1.416999 0.136316 0.354754 0.000891 0.000890 -0.015929 -1.119011 0.578012 -0.624264 0.807263 2.920539 -0.756129 -1.772303 1.301274 0.131571 0.982871 0.087539 -0.368488 -0.650082 -0.495993 0.218037 0.000469 -1.157982 -0.238458 1.714074 0.000463
649 301091.000000 -1.039359 1.165787 2.308071 -1.680868 0.338302 0.561221 -0.910071 0.000891 2.537661 0.294130 -0.947478 1.106584 -1.055680 2.207708 0.000493 0.375257 -0.260474 0.845040 -1.635139 -1.521445 0.562737 0.000478 -1.154504 -0.735883 1.149736 0.812274 -0.709307 0.000467 0.000464 -0.082570
650 301144.000000 0.722151 0.884552 0.370913 0.000934 1.123983 1.541960 -1.370364 -0.939302 0.409171 -0.922372 1.867707 0.000498 -0.708542 0.788797 0.144194 1.089066 0.910610 -0.416135 -0.486741 0.958682 0.000478 0.530790 -0.215451 -0.790196 0.412163 0.248755 0.640073 0.673211 0.000464 0.000463
651 301165.000000 2.495366 -1.405483 -1.501354 0.515987 -0.320271 -0.094997 -1.489657 1.939021 -0.147100 0.000888 0.000863 -1.384510 0.000497 2.134998 0.000493 -0.166388 -0.826124 -1.600107 0.708901 -0.626733 -0.890169 -1.117556 0.000474 0.000471 -1.177316 1.427678 -2.286970 0.000467 -0.468275 0.134954
652 301172.000000 -0.289202 -0.765615 -1.180491 -1.981979 1.065289 -0.574071 0.156568 0.000891 -0.471644 0.980589 -0.315459 1.330476 0.257272 -2.353464 -0.978351 -0.845064 -1.598480 0.582576 0.333588 -2.070378 0.000478 0.000478 0.548360 -0.735872 0.000469 -0.079538 0.000468 -0.982993 1.309360 0.829569
653 301180.000000 -0.474972 -0.556345 0.039723 -0.132947 0.000916 -0.962134 -1.216815 -1.469352 -0.164747 -1.186220 -0.239984 -0.210654 1.274816 -0.824504 0.000493 0.305170 -1.010105 1.678763 0.329852 0.000486 0.000478 -1.351401 1.623962 1.284785 -0.393324 1.210050 0.223220 1.048239 -0.454057 0.000463
